Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyRate,MonthlyIncome,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,created_at
37,No,Travel_Rarely,474.3333333,Research & Development,1,3,Life Sciences,1,1196,4,Female,62.4122807,2,2,Manufacturing Director,4,Married,6474,9961,1,Y,No,13,3,2,80,1,14,2,2,14,8,3,11,30/12/2025
20,No,Travel_Rarely,610.8571429,Research & Development,3,3,Life Sciences,1,1198,1,Male,80.37593985,2,1,Laboratory Technician,3,Single,3033,12828,1,Y,No,12,3,1,80,0,2,2,2,2,2,1,2,1/02/2026
44,Yes,Travel_Rarely,515.5238095,Research & Development,10,4,Life Sciences,1,1200,3,Male,67.8320802,3,1,Research Scientist,3,Single,2936,10826,1,Y,Yes,11,3,3,80,0,6,4,3,6,4,0,2,28/01/2026
53,No,Travel_Rarely,887.6190476,Research & Development,7,2,Medical,1,1201,4,Female,116.7919799,3,5,Manager,3,Divorced,18606,18640,3,Y,No,18,3,2,80,1,26,6,3,7,7,4,7,10/11/2025
29,No,Travel_Rarely,1282.52381,Research & Development,15,1,Life Sciences,1,1202,2,Female,168.7531328,1,1,Research Scientist,4,Married,2168,26933,0,Y,Yes,18,3,1,80,1,6,2,2,5,4,1,3,17/01/2026
22,Yes,Travel_Frequently,201.0952381,Research & Development,3,4,Life Sciences,1,1203,3,Male,26.45989975,2,1,Research Scientist,4,Married,2853,4223,0,Y,Yes,11,3,2,80,1,1,5,3,0,0,0,0,6/01/2026
46,No,Travel_Rarely,1147.47619,Sales,2,3,Marketing,1,1204,3,Female,150.9837093,3,4,Manager,1,Married,17048,24097,8,Y,No,23,4,1,80,0,28,2,3,26,15,15,9,17/01/2026
44,No,Non-Travel,203.7619048,Research & Development,17,3,Life Sciences,1,1206,4,Male,26.81077694,1,1,Research Scientist,3,Single,2290,4279,2,Y,No,13,3,4,80,0,6,3,3,0,0,0,0,26/11/2025
33,No,Travel_Rarely,401.3809524,Human Resources,2,3,Human Resources,1,1207,2,Male,52.81328321,3,1,Human Resources,3,Married,3600,8429,1,Y,No,13,3,4,80,1,5,2,3,5,4,1,4,23/11/2025
41,Yes,Non-Travel,966.3333333,Research & Development,5,2,Life Sciences,1,1210,1,Male,127.1491228,2,1,Research Scientist,1,Divorced,2107,20293,6,Y,No,17,3,1,80,1,5,2,1,1,0,0,0,10/12/2025
30,No,Travel_Rarely,628.1904762,Sales,29,4,Life Sciences,1,1211,3,Male,82.6566416,3,2,Sales Executive,1,Divorced,4115,13192,8,Y,No,19,3,3,80,3,8,3,3,4,3,0,3,21/12/2025
40,No,Travel_Frequently,1211.428571,Sales,2,4,Medical,1,1212,2,Male,159.3984962,3,2,Sales Executive,2,Married,4327,25440,5,Y,No,12,3,4,80,3,5,2,3,0,0,0,0,14/01/2026
50,No,Travel_Frequently,451.9047619,Research & Development,2,3,Medical,1,1215,4,Female,59.46115288,3,4,Manager,1,Married,17856,9490,2,Y,No,22,4,3,80,1,32,3,3,2,2,2,2,19/12/2025
28,No,Travel_Rarely,592.8095238,Research & Development,19,4,Medical,1,1216,4,Male,78.00125313,2,1,Laboratory Technician,1,Married,3196,12449,1,Y,No,12,3,3,80,3,6,2,3,6,5,3,3,28/12/2025
46,No,Travel_Rarely,516.6190476,Research & Development,15,2,Life Sciences,1,1217,4,Male,67.97619048,3,5,Research Director,2,Married,19081,10849,5,Y,No,11,3,1,80,1,25,2,3,4,2,0,3,14/11/2025
35,No,Travel_Rarely,1001.238095,Sales,17,4,Life Sciences,1,1218,3,Male,131.7418546,3,2,Sales Executive,1,Married,8966,21026,3,Y,Yes,15,3,4,80,3,15,2,3,7,7,1,7,16/01/2026
24,Yes,Travel_Rarely,160.5714286,Research & Development,17,2,Life Sciences,1,1219,4,Female,21.12781955,3,1,Laboratory Technician,2,Married,2210,3372,1,Y,No,13,3,1,80,1,1,3,1,1,0,0,0,2/01/2026
33,No,Travel_Frequently,233.5714286,Sales,25,3,Medical,1,1220,2,Female,30.73308271,3,2,Sales Executive,3,Married,4539,4905,1,Y,No,12,3,1,80,1,10,3,2,10,7,0,1,7/01/2026
36,No,Travel_Rarely,326.9047619,Research & Development,6,4,Life Sciences,1,1221,3,Male,43.01378446,1,1,Laboratory Technician,3,Divorced,2741,6865,1,Y,No,14,3,3,80,1,7,4,3,7,7,1,7,25/12/2025
30,No,Travel_Rarely,538.5238095,Research & Development,7,4,Life Sciences,1,1224,3,Male,70.85839599,3,2,Laboratory Technician,3,Divorced,3491,11309,1,Y,No,13,3,1,80,3,10,4,2,10,7,8,9,4/11/2025
44,No,Travel_Rarely,368.7619048,Research & Development,29,4,Other,1,1225,4,Male,48.52130326,3,2,Research Scientist,4,Single,4541,7744,1,Y,No,25,4,2,80,0,20,3,3,20,11,13,17,4/01/2026
20,No,Travel_Rarely,240.4761905,Sales,21,3,Marketing,1,1226,3,Male,31.64160401,4,1,Sales Representative,4,Single,2678,5050,1,Y,No,17,3,4,80,0,2,2,3,2,1,2,2,28/11/2025
46,No,Travel_Rarely,830.1428571,Research & Development,2,4,Technical Degree,1,1228,4,Male,109.2293233,3,2,Manufacturing Director,4,Divorced,7379,17433,2,Y,No,11,3,3,80,1,12,3,2,6,3,1,4,4/01/2026
42,No,Non-Travel,612.2857143,Human Resources,2,5,Medical,1,1231,4,Male,80.56390977,4,2,Human Resources,1,Married,6272,12858,7,Y,No,16,3,1,80,1,10,3,4,4,3,0,3,18/11/2025
60,No,Travel_Rarely,518.7142857,Sales,7,4,Marketing,1,1233,2,Male,68.2518797,4,2,Sales Executive,4,Divorced,5220,10893,0,Y,Yes,18,3,2,80,1,12,3,3,11,7,1,9,17/01/2026
32,No,Travel_Frequently,349.0952381,Research & Development,13,3,Other,1,1234,3,Female,45.93358396,2,1,Laboratory Technician,2,Married,2743,7331,1,Y,No,20,4,3,80,1,2,2,3,2,2,2,2,16/01/2026
32,No,Travel_Frequently,111.3333333,Research & Development,2,2,Life Sciences,1,1235,4,Female,14.64912281,3,2,Research Scientist,3,Single,4998,2338,4,Y,Yes,14,3,4,80,0,10,2,3,8,7,0,7,2/02/2026
36,No,Travel_Rarely,201.6666667,Research & Development,1,3,Technical Degree,1,1237,3,Female,26.53508772,1,3,Manufacturing Director,1,Divorced,10252,4235,2,Y,Yes,21,4,3,80,1,17,2,3,7,7,7,7,28/01/2026
33,No,Travel_Rarely,300.5238095,Research & Development,9,3,Medical,1,1238,1,Male,39.54260652,3,1,Research Scientist,4,Married,2781,6311,0,Y,No,13,3,2,80,1,15,5,3,14,10,4,10,14/01/2026
40,No,Travel_Rarely,551.952381,Sales,10,3,Technical Degree,1,1239,2,Female,72.62531328,2,2,Sales Executive,2,Divorced,6852,11591,7,Y,No,12,3,2,80,1,7,2,4,5,1,1,3,1/11/2025
25,No,Travel_Rarely,982.047619,Sales,10,4,Life Sciences,1,1240,3,Male,129.216792,3,2,Sales Executive,4,Single,4950,20623,0,Y,No,14,3,2,80,0,5,4,3,4,3,1,1,24/12/2025
30,No,Travel_Rarely,446.1428571,Research & Development,1,3,Medical,1,1241,4,Male,58.70300752,3,1,Research Scientist,2,Married,3579,9369,0,Y,Yes,21,4,1,80,1,12,2,3,11,9,5,7,28/01/2026
42,No,Travel_Frequently,1108.619048,Research & Development,26,5,Medical,1,1242,1,Female,145.8709273,3,3,Research Director,1,Married,13191,23281,3,Y,Yes,17,3,3,80,0,20,6,3,1,0,0,0,8/02/2026
35,No,Non-Travel,655,Sales,8,2,Marketing,1,1243,3,Female,86.18421053,2,3,Sales Executive,4,Married,10377,13755,4,Y,Yes,11,3,2,80,1,16,6,2,13,2,4,12,30/01/2026
27,No,Travel_Rarely,684.6190476,Research & Development,14,3,Life Sciences,1,1244,1,Male,90.08145363,3,1,Research Scientist,1,Married,2235,14377,1,Y,Yes,14,3,4,80,2,9,3,2,9,7,6,8,10/02/2026
54,No,Travel_Frequently,459.952381,Research & Development,1,4,Life Sciences,1,1245,4,Female,60.52005013,3,3,Manufacturing Director,3,Divorced,10502,9659,7,Y,No,17,3,1,80,1,33,2,1,5,4,1,4,19/11/2025
44,No,Travel_Rarely,951.5238095,Research & Development,2,1,Life Sciences,1,1246,1,Female,125.2005013,4,1,Research Scientist,4,Married,2011,19982,1,Y,No,13,3,4,80,1,10,5,3,10,5,7,7,30/11/2025
19,Yes,Non-Travel,292.7619048,Research & Development,10,3,Medical,1,1248,1,Female,38.52130326,2,1,Research Scientist,2,Single,1859,6148,1,Y,Yes,25,4,2,80,0,1,2,4,1,1,0,0,21/12/2025
29,No,Travel_Rarely,266.5714286,Research & Development,1,3,Life Sciences,1,1249,1,Female,35.07518797,3,1,Research Scientist,4,Divorced,3760,5598,1,Y,No,15,3,1,80,3,3,5,3,3,2,1,2,4/01/2026
54,No,Travel_Rarely,1117.809524,Research & Development,3,3,Life Sciences,1,1250,4,Male,147.0802005,3,4,Research Director,4,Married,17779,23474,3,Y,No,14,3,1,80,0,36,2,3,10,9,0,9,10/02/2026
31,No,Travel_Rarely,813.7619048,Research & Development,11,2,Medical,1,1251,3,Male,107.0739348,3,2,Healthcare Representative,1,Married,6833,17089,1,Y,Yes,12,3,4,80,0,6,2,2,6,5,0,1,1/02/2026
31,No,Travel_Rarely,818.952381,Research & Development,24,3,Medical,1,1252,3,Female,107.7568922,2,2,Healthcare Representative,1,Single,6812,17198,1,Y,No,19,3,2,80,0,10,2,3,10,9,1,8,25/11/2025
59,No,Travel_Rarely,785.2380952,Sales,3,3,Life Sciences,1,1254,3,Female,103.320802,2,2,Sales Executive,4,Single,5171,16490,5,Y,No,17,3,4,80,0,13,2,3,6,1,0,5,12/12/2025
43,No,Travel_Rarely,886.9047619,Research & Development,3,3,Life Sciences,1,1255,3,Male,116.697995,1,5,Research Director,4,Married,19740,18625,3,Y,No,14,3,2,80,1,25,2,3,8,7,0,7,26/12/2025
49,No,Travel_Rarely,577.3333333,Research & Development,4,2,Medical,1,1256,1,Male,75.96491228,2,5,Manager,3,Married,18711,12124,2,Y,No,13,3,3,80,1,23,2,4,1,0,0,0,5/01/2026
36,No,Travel_Frequently,440.7619048,Research & Development,3,3,Technical Degree,1,1257,3,Male,57.99498747,3,1,Research Scientist,2,Married,3692,9256,1,Y,No,12,3,3,80,0,12,2,2,11,10,0,7,4/02/2026
48,No,Travel_Rarely,791.4285714,Research & Development,2,2,Technical Degree,1,1258,4,Male,104.1353383,4,1,Laboratory Technician,2,Single,2559,16620,5,Y,No,11,3,3,80,0,7,4,2,1,0,0,0,19/11/2025
27,No,Travel_Rarely,152.7619048,Research & Development,4,2,Life Sciences,1,1259,1,Male,20.10025063,3,1,Research Scientist,3,Divorced,2517,3208,1,Y,No,11,3,2,80,3,5,2,3,5,3,0,3,31/12/2025
29,No,Travel_Rarely,200.1904762,Research & Development,7,3,Life Sciences,1,1260,3,Male,26.34085213,3,2,Healthcare Representative,4,Divorced,6623,4204,1,Y,Yes,11,3,2,80,2,6,2,3,6,0,1,0,13/12/2025
48,No,Travel_Rarely,415.8571429,Research & Development,1,3,Life Sciences,1,1263,4,Male,54.71804511,2,5,Research Director,4,Single,18265,8733,6,Y,No,12,3,3,80,0,25,3,4,1,0,0,0,30/01/2026
29,No,Travel_Rarely,163,Research & Development,1,3,Life Sciences,1,1264,4,Female,21.44736842,2,4,Research Director,4,Divorced,16124,3423,3,Y,No,14,3,2,80,2,9,2,2,7,7,1,7,20/12/2025
34,No,Travel_Rarely,1030.619048,Research & Development,20,3,Technical Degree,1,1265,3,Female,135.6077694,4,1,Research Scientist,3,Married,2585,21643,0,Y,No,17,3,4,80,0,2,5,2,1,0,0,0,10/11/2025
44,No,Travel_Rarely,416.7142857,Sales,5,3,Marketing,1,1267,2,Male,54.83082707,3,5,Manager,2,Married,18213,8751,7,Y,No,11,3,3,80,1,26,5,3,22,9,3,10,7/02/2026
33,No,Travel_Rarely,1033.714286,Sales,10,5,Marketing,1,1268,4,Male,136.0150376,4,3,Sales Executive,3,Divorced,8380,21708,0,Y,Yes,14,3,4,80,2,10,3,3,9,8,0,8,27/11/2025
19,No,Travel_Rarely,1010.52381,Research & Development,25,3,Life Sciences,1,1269,2,Female,132.9636591,4,1,Research Scientist,4,Single,2994,21221,1,Y,Yes,12,3,4,80,0,1,2,3,1,0,0,1,18/11/2025
23,No,Travel_Rarely,804.8095238,Research & Development,1,2,Life Sciences,1,1270,4,Male,105.89599,3,1,Research Scientist,3,Married,1223,16901,1,Y,No,22,4,4,80,1,1,2,3,1,0,0,1,8/11/2025
25,Yes,Travel_Frequently,382.8571429,Sales,24,1,Life Sciences,1,1273,3,Male,50.37593985,1,1,Sales Representative,4,Single,1118,8040,1,Y,Yes,14,3,4,80,0,1,4,3,1,0,1,0,2/02/2026
26,No,Travel_Rarely,474.9047619,Research & Development,4,2,Life Sciences,1,1275,3,Male,62.48746867,3,1,Research Scientist,4,Single,2875,9973,1,Y,Yes,20,4,2,80,0,8,2,2,8,5,2,2,3/12/2025
45,Yes,Travel_Rarely,118.7142857,Sales,2,3,Marketing,1,1277,1,Female,15.62030075,1,5,Manager,2,Single,18824,2493,2,Y,Yes,16,3,1,80,0,26,2,3,24,10,1,11,29/11/2025
55,No,Non-Travel,1218.666667,Research & Development,8,1,Medical,1,1278,4,Male,160.3508772,2,4,Healthcare Representative,2,Divorced,13577,25592,1,Y,Yes,15,3,4,80,1,34,3,3,33,9,15,0,13/11/2025
21,Yes,Travel_Frequently,1205.142857,Research & Development,10,2,Life Sciences,1,1279,1,Female,158.5714286,2,1,Laboratory Technician,3,Single,2625,25308,1,Y,No,20,4,3,80,0,2,2,1,2,2,2,2,27/11/2025
46,No,Travel_Rarely,473.6190476,Sales,4,2,Marketing,1,1280,4,Female,62.31829574,2,5,Manager,2,Married,18789,9946,2,Y,No,14,3,3,80,1,26,2,3,11,4,0,8,15/01/2026
34,No,Travel_Rarely,287.5714286,Sales,2,3,Marketing,1,1281,3,Female,37.83834586,3,2,Sales Executive,1,Single,4538,6039,0,Y,Yes,12,3,4,80,0,4,3,3,3,2,0,2,15/12/2025
51,No,Travel_Frequently,914.0952381,Sales,9,3,Life Sciences,1,1282,4,Male,120.2756892,3,5,Manager,2,Divorced,19847,19196,4,Y,Yes,24,4,1,80,1,31,5,2,29,10,11,10,24/11/2025
59,No,Travel_Rarely,952.4761905,Research & Development,18,4,Medical,1,1283,4,Male,125.3258145,3,3,Manufacturing Director,4,Single,10512,20002,6,Y,No,12,3,4,80,0,25,6,2,9,7,5,4,6/01/2026
34,No,Travel_Frequently,1073.047619,Research & Development,19,3,Medical,1,1285,3,Female,141.1904762,3,2,Laboratory Technician,2,Divorced,4444,22534,4,Y,No,13,3,3,80,2,15,2,4,11,8,5,10,16/01/2026
28,No,Travel_Frequently,325.8095238,Research & Development,1,4,Medical,1,1286,4,Male,42.86967419,3,1,Laboratory Technician,3,Single,2154,6842,0,Y,Yes,11,3,3,80,0,5,2,2,4,2,0,2,8/01/2026
44,No,Travel_Rarely,832.2380952,Research & Development,4,2,Life Sciences,1,1288,3,Male,109.5050125,4,5,Manager,1,Divorced,19190,17477,1,Y,No,14,3,4,80,2,26,4,2,25,9,14,13,20/01/2026
34,No,Travel_Frequently,1039.666667,Human Resources,11,3,Life Sciences,1,1289,3,Male,136.7982456,2,2,Human Resources,2,Married,4490,21833,4,Y,No,11,3,4,80,2,14,5,4,10,9,1,8,13/01/2026
35,No,Travel_Rarely,286.6666667,Research & Development,6,1,Life Sciences,1,1291,3,Male,37.71929825,3,1,Research Scientist,3,Married,3506,6020,0,Y,Yes,14,3,4,80,0,4,3,3,3,2,2,2,28/11/2025
42,No,Travel_Rarely,268,Research & Development,7,4,Medical,1,1292,2,Female,35.26315789,4,2,Research Scientist,2,Married,2372,5628,6,Y,Yes,16,3,4,80,0,18,2,3,1,0,0,0,3/12/2025
43,No,Travel_Rarely,969.7142857,Sales,4,4,Marketing,1,1293,4,Female,127.593985,2,3,Sales Executive,4,Single,10231,20364,3,Y,No,14,3,4,80,0,23,3,4,21,7,15,17,4/12/2025
36,No,Travel_Rarely,110.6190476,Research & Development,2,4,Life Sciences,1,1294,3,Female,14.55513784,3,2,Manufacturing Director,2,Single,5410,2323,9,Y,Yes,11,3,4,80,0,18,2,3,16,14,5,12,20/01/2026
44,Yes,Travel_Rarely,670.2380952,Research & Development,15,3,Medical,1,1295,1,Female,88.18922306,3,3,Healthcare Representative,4,Married,7978,14075,1,Y,No,11,3,4,80,1,10,2,3,10,7,0,5,1/02/2026
28,No,Travel_Frequently,677.2380952,Research & Development,2,3,Life Sciences,1,1296,4,Male,89.11027569,2,1,Laboratory Technician,4,Married,3867,14222,1,Y,Yes,12,3,2,80,1,2,2,3,2,2,2,2,31/12/2025
51,No,Travel_Frequently,202.7142857,Research & Development,6,2,Medical,1,1297,2,Female,26.67293233,2,1,Laboratory Technician,3,Single,2838,4257,0,Y,No,14,3,2,80,0,8,6,2,7,0,7,7,30/11/2025
30,No,Non-Travel,612.2857143,Research & Development,9,2,Medical,1,1298,3,Female,80.56390977,3,2,Manufacturing Director,3,Single,4695,12858,7,Y,Yes,18,3,3,80,0,10,3,3,8,4,1,7,11/11/2025
29,Yes,Travel_Rarely,823.0952381,Research & Development,7,3,Technical Degree,1,1299,2,Female,108.302005,3,1,Laboratory Technician,3,Divorced,3339,17285,3,Y,Yes,13,3,1,80,2,10,2,3,7,7,7,7,27/01/2026
28,No,Travel_Rarely,225.3333333,Research & Development,1,3,Technical Degree,1,1301,4,Male,29.64912281,3,1,Research Scientist,1,Single,2080,4732,2,Y,No,11,3,2,80,0,5,2,2,3,2,1,2,19/11/2025
25,No,Travel_Rarely,896.6666667,Research & Development,1,3,Medical,1,1303,4,Female,117.9824561,3,1,Research Scientist,2,Single,2096,18830,1,Y,No,18,3,4,80,0,2,3,2,2,2,2,1,17/12/2025
32,No,Travel_Rarely,556.8095238,Sales,8,3,Medical,1,1304,3,Male,73.26441103,4,2,Sales Executive,4,Married,6209,11693,1,Y,No,15,3,3,80,2,10,4,4,10,7,0,8,20/11/2025
45,No,Travel_Frequently,620.7142857,Research & Development,25,3,Medical,1,1306,2,Female,81.67293233,3,5,Manager,2,Single,18061,13035,3,Y,No,22,4,3,80,0,22,4,3,0,0,0,0,16/12/2025
39,No,Travel_Rarely,825.4285714,Research & Development,13,4,Medical,1,1307,3,Female,108.6090226,2,4,Manager,2,Divorced,17123,17334,6,Y,Yes,13,3,4,80,2,21,4,3,19,9,15,2,22/12/2025
58,No,Travel_Rarely,1241.714286,Research & Development,23,4,Life Sciences,1,1308,1,Male,163.3834586,3,1,Research Scientist,3,Divorced,2372,26076,1,Y,No,12,3,4,80,2,2,3,3,2,2,2,2,30/01/2026
32,Yes,Travel_Rarely,1087.857143,Research & Development,7,2,Life Sciences,1,1309,4,Male,143.1390977,3,2,Laboratory Technician,3,Married,4883,22845,1,Y,No,18,3,1,80,1,10,3,3,10,4,1,1,2/12/2025
39,Yes,Travel_Rarely,1054.952381,Research & Development,23,3,Medical,1,1310,3,Male,138.8095238,3,1,Research Scientist,1,Single,3904,22154,0,Y,No,13,3,1,80,0,6,2,3,5,2,0,3,11/01/2026
30,No,Travel_Rarely,1125.285714,Research & Development,6,3,Technical Degree,1,1311,1,Female,148.0639098,2,2,Laboratory Technician,4,Married,4627,23631,0,Y,No,12,3,1,80,1,10,6,3,9,2,6,7,5/12/2025
36,No,Travel_Rarely,273.6666667,Research & Development,10,4,Technical Degree,1,1312,4,Female,36.00877193,3,3,Healthcare Representative,3,Married,7094,5747,3,Y,No,12,3,1,80,0,10,0,3,7,7,1,7,23/12/2025
46,No,Travel_Rarely,1093.190476,Human Resources,1,2,Life Sciences,1,1314,4,Female,143.8408521,3,1,Human Resources,1,Single,3423,22957,6,Y,No,12,3,3,80,0,10,3,4,7,6,5,7,20/01/2026
28,No,Non-Travel,780.5714286,Research & Development,1,3,Life Sciences,1,1315,3,Female,102.7067669,1,2,Laboratory Technician,4,Married,6674,16392,0,Y,No,11,3,1,80,3,10,6,3,9,8,7,5,2/01/2026
50,No,Travel_Rarely,1067.714286,Research & Development,28,3,Life Sciences,1,1317,4,Female,140.4887218,3,4,Research Director,1,Married,16880,22422,4,Y,Yes,11,3,2,80,0,25,2,3,3,2,1,2,24/11/2025
40,Yes,Travel_Rarely,820.7142857,Sales,25,4,Marketing,1,1318,4,Male,107.9887218,2,3,Sales Executive,2,Single,9094,17235,2,Y,Yes,12,3,3,80,0,9,2,3,5,4,1,0,22/01/2026
52,Yes,Travel_Rarely,1025.428571,Sales,5,3,Life Sciences,1,1319,2,Male,134.924812,3,3,Sales Executive,2,Single,8446,21534,9,Y,Yes,19,3,3,80,0,10,2,2,8,7,7,7,8/02/2026
30,No,Travel_Rarely,1234.619048,Research & Development,17,4,Medical,1,1321,2,Female,162.4498747,3,3,Manager,1,Married,11916,25927,1,Y,Yes,23,4,4,80,2,9,2,3,9,1,0,8,31/01/2026
39,No,Travel_Rarely,635.8095238,Research & Development,18,2,Life Sciences,1,1322,1,Male,83.65914787,3,2,Manufacturing Director,3,Single,4534,13352,0,Y,No,11,3,1,80,0,9,6,3,8,7,1,7,6/12/2025
31,No,Non-Travel,425.4761905,Sales,2,4,Life Sciences,1,1324,4,Female,55.98370927,3,3,Sales Executive,3,Divorced,9852,8935,1,Y,Yes,19,3,1,80,1,10,5,2,10,8,9,6,6/01/2026
41,No,Non-Travel,1051.142857,Sales,10,2,Medical,1,1329,3,Male,138.3082707,1,2,Sales Executive,2,Single,6151,22074,1,Y,No,13,3,1,80,0,19,4,3,19,2,11,9,13/12/2025
31,Yes,Travel_Frequently,396.1428571,Sales,1,3,Life Sciences,1,1331,4,Female,52.12406015,3,1,Sales Representative,2,Single,2302,8319,1,Y,Yes,11,3,1,80,0,3,2,4,3,2,2,2,18/12/2025
44,Yes,Travel_Rarely,698.5238095,Research & Development,3,3,Life Sciences,1,1333,1,Male,91.91102757,3,1,Laboratory Technician,1,Married,2362,14669,4,Y,No,12,3,3,80,0,10,4,4,3,2,1,2,22/11/2025
42,No,Non-Travel,1265.809524,Research & Development,2,1,Life Sciences,1,1334,3,Male,166.5538847,3,4,Manager,3,Married,17861,26582,0,Y,Yes,13,3,4,80,0,21,3,2,20,8,2,10,28/12/2025
55,No,Travel_Rarely,332.952381,Research & Development,2,2,Medical,1,1336,4,Female,43.80952381,1,5,Manager,3,Married,19187,6992,4,Y,No,14,3,4,80,1,23,5,3,19,9,9,11,21/12/2025
56,No,Travel_Rarely,191.5238095,Human Resources,8,4,Life Sciences,1,1338,4,Male,25.20050125,3,5,Manager,2,Single,19717,4022,6,Y,No,14,3,1,80,0,36,4,3,7,3,7,7,3/01/2026
40,No,Non-Travel,406.2857143,Research & Development,16,2,Life Sciences,1,1340,3,Male,53.45864662,3,1,Research Scientist,3,Divorced,3544,8532,9,Y,No,16,3,2,80,1,6,0,3,4,2,0,0,24/11/2025
34,No,Travel_Rarely,261.6190476,Research & Development,9,3,Life Sciences,1,1344,4,Male,34.4235589,3,3,Healthcare Representative,4,Divorced,8500,5494,0,Y,No,11,3,4,80,1,10,0,2,9,7,1,6,2/12/2025
40,No,Travel_Rarely,1069.285714,Research & Development,2,3,Life Sciences,1,1346,3,Male,140.6954887,3,2,Research Scientist,4,Single,4661,22455,1,Y,No,13,3,3,80,0,9,4,3,9,8,8,8,8/02/2026
41,No,Travel_Frequently,204.6190476,Sales,1,3,Marketing,1,1349,3,Female,26.9235589,3,2,Sales Executive,1,Divorced,4103,4297,0,Y,No,17,3,4,80,1,10,2,3,9,3,1,7,21/01/2026
35,No,Travel_Frequently,128.0952381,Research & Development,4,4,Life Sciences,1,1350,3,Male,16.85463659,3,2,Research Scientist,3,Single,4249,2690,1,Y,Yes,11,3,2,80,0,9,3,3,9,6,1,1,18/01/2026
51,No,Travel_Rarely,837.5238095,Human Resources,5,3,Life Sciences,1,1352,3,Male,110.2005013,3,4,Manager,2,Divorced,14026,17588,1,Y,Yes,11,3,2,80,1,33,2,3,33,9,0,10,23/01/2026
38,No,Travel_Rarely,926.7142857,Sales,2,2,Life Sciences,1,1355,2,Female,121.9360902,3,2,Sales Executive,1,Divorced,6893,19461,3,Y,No,15,3,4,80,1,11,3,3,7,7,1,7,20/11/2025
34,No,Travel_Rarely,1121.571429,Sales,15,2,Medical,1,1356,3,Female,147.575188,3,2,Sales Executive,1,Single,6125,23553,1,Y,No,12,3,4,80,0,10,6,4,10,8,9,6,17/11/2025
25,No,Travel_Rarely,432.1428571,Research & Development,19,1,Medical,1,1358,4,Male,56.86090226,3,1,Laboratory Technician,4,Married,3669,9075,3,Y,No,11,3,3,80,3,7,6,2,3,2,1,2,30/11/2025
58,Yes,Travel_Rarely,572.5238095,Research & Development,7,4,Medical,1,1360,3,Female,75.3320802,2,3,Manufacturing Director,1,Married,10008,12023,7,Y,Yes,14,3,4,80,0,31,0,2,10,9,5,9,24/12/2025
40,No,Travel_Rarely,322,Research & Development,1,4,Life Sciences,1,1361,2,Male,42.36842105,3,1,Laboratory Technician,2,Married,2387,6762,3,Y,No,22,4,3,80,1,7,3,3,4,2,0,3,25/01/2026
36,No,Travel_Frequently,107.6666667,Sales,7,3,Marketing,1,1362,1,Female,14.16666667,4,2,Sales Executive,1,Married,4639,2261,2,Y,No,16,3,4,80,1,17,2,2,15,7,6,13,19/01/2026
48,No,Travel_Rarely,890.7619048,Research & Development,4,3,Life Sciences,1,1363,4,Male,117.2055138,3,3,Manufacturing Director,4,Single,7898,18706,1,Y,No,11,3,3,80,0,11,2,3,10,9,0,8,26/11/2025
27,No,Travel_Rarely,310.8095238,Sales,11,3,Medical,1,1364,3,Female,40.89598997,4,1,Sales Representative,4,Married,2534,6527,8,Y,No,14,3,2,80,1,5,4,3,1,0,0,0,2/01/2026
51,No,Travel_Rarely,1163.761905,Research & Development,11,2,Technical Degree,1,1367,4,Female,153.1265664,2,4,Manufacturing Director,2,Single,13142,24439,3,Y,No,16,3,2,80,0,29,1,2,5,2,0,3,11/01/2026
18,No,Non-Travel,919.2857143,Research & Development,1,3,Life Sciences,1,1368,4,Female,120.9586466,3,1,Laboratory Technician,4,Single,1611,19305,1,Y,No,15,3,3,80,0,0,5,4,0,0,0,0,17/12/2025
35,No,Travel_Rarely,516.4761905,Research & Development,1,3,Medical,1,1369,4,Female,67.95739348,2,2,Laboratory Technician,4,Married,5363,10846,0,Y,No,12,3,2,80,1,10,0,3,9,7,0,0,2/02/2026
27,No,Travel_Frequently,971.047619,Sales,2,1,Life Sciences,1,1371,4,Male,127.7694236,1,2,Sales Executive,4,Single,5071,20392,3,Y,No,20,4,2,80,0,8,3,3,6,2,0,0,13/11/2025
55,Yes,Travel_Rarely,441.7619048,Sales,13,4,Marketing,1,1372,1,Male,58.12656642,4,4,Sales Executive,3,Single,13695,9277,6,Y,Yes,17,3,3,80,0,24,2,2,19,7,3,8,2/12/2025
56,No,Travel_Rarely,868.3333333,Research & Development,23,3,Life Sciences,1,1373,4,Male,114.254386,3,4,Manufacturing Director,2,Married,13402,18235,4,Y,Yes,12,3,1,80,1,33,0,3,19,16,15,9,19/11/2025
34,No,Non-Travel,756.7142857,Research & Development,26,1,Technical Degree,1,1374,1,Female,99.56766917,2,1,Research Scientist,3,Divorced,2029,15891,1,Y,No,20,4,3,80,3,5,2,3,5,4,0,0,5/01/2026
